cv_id,filename,tier,template,domain,name,seniority,skills_count,experience_count,misc_count,years_exp,pdf_path,gt_path,pdf_exists,gt_exists,time_extract_pymupdf_raw,status_extract_pymupdf_raw,error_extract_pymupdf_raw,time_extract_pymupdf4llm,status_extract_pymupdf4llm,error_extract_pymupdf4llm,time_extract_docling_default,status_extract_docling_default,error_extract_docling_default,time_extract_docling_custom,status_extract_docling_custom,error_extract_docling_custom,chars_pymupdf_raw,chars_pymupdf4llm,chars_docling_default,chars_docling_custom
6228,cv_06228,T3,T3_nested_tables,devops,Andrea Perkins,junior,29,1,3,1.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06228.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06228.json,True,True,0.01,ok,,0.42,ok,,1.1,ok,,5.31,ok,,1428,2084,2373,2636
5488,cv_05488,T3,T3_nested_tables,devops,Darin Berry,lead,26,3,1,8.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05488.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05488.json,True,True,0.01,ok,,0.44,ok,,1.15,ok,,4.02,ok,,1792,2338,3105,3054
5813,cv_05813,T3,T3_nested_tables,devops,Elizabeth Ward,senior,34,3,2,7.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05813.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05813.json,True,True,0.01,ok,,0.44,ok,,1.16,ok,,4.77,ok,,1840,2393,3173,3208
6418,cv_06418,T3,T3_nested_tables,frontend,Tyrone Sims,mid,19,2,3,3.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06418.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06418.json,True,True,0.01,ok,,0.41,ok,,1.14,ok,,4.02,ok,,1630,2170,2742,2837
5588,cv_05588,T3,T3_nested_tables,frontend,Vincent Rosales,executive,24,5,3,18.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05588.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05588.json,True,True,0.01,ok,,0.53,ok,,1.14,ok,,4.79,ok,,2364,2962,4191,3583
5203,cv_05203,T3,T3_nested_tables,frontend,Charles Austin,senior,20,2,3,5.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05203.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05203.json,True,True,0.01,ok,,0.53,ok,,1.1,ok,,4.69,ok,,1528,2179,2611,2726
5313,cv_05313,T3,T3_nested_tables,frontend,Molly Randolph,lead,23,4,3,10.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05313.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05313.json,True,True,0.01,ok,,0.54,ok,,1.17,ok,,4.29,ok,,2179,2856,3899,3510
5863,cv_05863,T3,T3_nested_tables,frontend,Emily Nichols,senior,21,3,1,5.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05863.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05863.json,True,True,0.01,ok,,0.56,ok,,1.13,ok,,4.83,ok,,1811,2475,3247,3168
6318,cv_06318,T3,T3_nested_tables,frontend,Melinda Carter,lead,26,3,2,9.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06318.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06318.json,True,True,0.01,ok,,0.44,ok,,1.17,ok,,4.07,ok,,1819,2382,3155,3039
6593,cv_06593,T3,T3_nested_tables,general_it,Paul Gutierrez,lead,23,4,2,10.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06593.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06593.json,True,True,0.01,ok,,0.49,ok,,1.67,ok,,4.52,ok,,2073,2659,3652,3058
6868,cv_06868,T3,T3_nested_tables,general_it,Jennifer Butler,senior,21,3,2,7.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06868.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06868.json,True,True,0.01,ok,,0.4,ok,,1.13,ok,,4.79,ok,,1624,2249,2916,2738
5808,cv_05808,T3,T3_nested_tables,mobile,Catherine Mcdonald,mid,25,2,1,2.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05808.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05808.json,True,True,0.01,ok,,0.37,ok,,1.09,ok,,4.27,ok,,1382,2045,2352,2402
6128,cv_06128,T3,T3_nested_tables,mobile,Rachel Robinson,lead,22,4,1,9.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06128.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06128.json,True,True,0.01,ok,,0.54,ok,,1.14,ok,,4.98,ok,,2134,2823,3852,3241
5148,cv_05148,T3,T3_nested_tables,mobile,Kimberly Campbell,lead,24,3,3,9.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05148.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05148.json,True,True,0.01,ok,,0.43,ok,,1.14,ok,,4.2,ok,,1703,2242,2945,2763
5463,cv_05463,T3,T3_nested_tables,product_management,Ryan Davies,lead,22,4,3,10.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05463.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05463.json,True,True,0.01,ok,,0.54,ok,,1.13,ok,,5.07,ok,,2019,2697,3642,3337
5943,cv_05943,T3,T3_nested_tables,product_management,Claudia Wilson,senior,23,3,2,5.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05943.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05943.json,True,True,0.01,ok,,0.5,ok,,1.17,ok,,5.1,ok,,1776,2432,3195,3057
5553,cv_05553,T3,T3_nested_tables,product_management,Edward Wilson,senior,23,2,1,7.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05553.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05553.json,True,True,0.01,ok,,0.55,ok,,1.2,ok,,5.11,ok,,1654,2291,2946,2836
6893,cv_06893,T3,T3_nested_tables,qa_testing,Donna Bryan,principal,24,5,1,12.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06893.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06893.json,True,True,0.01,ok,,0.53,ok,,1.19,ok,,5.58,ok,,2324,2915,4336,3908
5838,cv_05838,T3,T3_nested_tables,qa_testing,Kevin Smith,senior,19,3,1,7.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05838.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05838.json,True,True,0.01,ok,,0.38,ok,,1.12,ok,,4.15,ok,,1452,2074,2674,2647
6378,cv_06378,T3,T3_nested_tables,qa_testing,Matthew Sullivan,senior,26,3,1,6.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06378.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06378.json,True,True,0.01,ok,,0.47,ok,,1.21,ok,,4.39,ok,,1847,2406,3308,3066
5176,cv_05176,T3,T3_table,backend,Patrick Olson,lead,25,3,1,8.3,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05176.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05176.json,True,True,0.01,ok,,0.45,ok,,1.62,ok,,3.2,ok,,1419,1629,2471,2289
6711,cv_06711,T3,T3_table,backend,Mary Howard,mid,26,2,2,3.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06711.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06711.json,True,True,0.01,ok,,0.41,ok,,1.15,ok,,2.38,ok,,1190,1462,1366,1370
5566,cv_05566,T3,T3_table,backend,Kelsey Dunn,mid,21,2,3,4.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05566.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05566.json,True,True,0.01,ok,,0.36,ok,,1.13,ok,,2.32,ok,,1403,1590,1578,1592
5001,cv_05001,T3,T3_table,backend,Jessica Jennings,principal,28,5,3,16.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05001.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05001.json,True,True,0.01,ok,,0.55,ok,,1.19,ok,,3.48,ok,,2286,2615,4059,3655
5756,cv_05756,T3,T3_table,backend,Allen Brown,lead,26,3,2,10.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05756.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05756.json,True,True,0.01,ok,,0.44,ok,,1.18,ok,,3.11,ok,,1636,1886,2869,2535
6996,cv_06996,T3,T3_table,backend,Tiffany Parsons,lead,25,4,3,8.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06996.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06996.json,True,True,0.01,ok,,0.48,ok,,1.21,ok,,3.27,ok,,1948,2295,3439,2850
5306,cv_05306,T3,T3_table,backend,Jessica King,principal,24,4,1,12.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05306.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05306.json,True,True,0.01,ok,,0.38,ok,,1.13,ok,,4.03,ok,,1628,1842,2793,2372
6751,cv_06751,T3,T3_table,cybersecurity,Sandra Holmes,lead,18,4,1,8.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06751.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06751.json,True,True,0.01,ok,,0.47,ok,,1.17,ok,,3.32,ok,,1814,2165,3132,2855
6881,cv_06881,T3,T3_table,cybersecurity,George Freeman,lead,23,5,3,11.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06881.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06881.json,True,True,0.01,ok,,0.43,ok,,1.15,ok,,3.63,ok,,2058,2275,3682,2982
5106,cv_05106,T3,T3_table,cybersecurity,Juan Morris,mid,23,1,1,3.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05106.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05106.json,True,True,0.01,ok,,0.31,ok,,1.05,ok,,2.29,ok,,1019,1180,1188,1190
5636,cv_05636,T3,T3_table,cybersecurity,Pam Martinez,lead,22,4,2,8.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05636.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05636.json,True,True,0.01,ok,,0.38,ok,,1.17,ok,,3.47,ok,,1635,1818,2881,2685
6586,cv_06586,T3,T3_table,data_science,Rhonda Santiago,senior,20,3,3,7.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06586.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06586.json,True,True,0.01,ok,,0.39,ok,,1.26,ok,,2.34,ok,,1698,1882,1862,1882
6846,cv_06846,T3,T3_table,data_science,Ryan Campbell,lead,22,3,2,9.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06846.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06846.json,True,True,0.01,ok,,0.4,ok,,1.19,ok,,2.38,ok,,1496,1655,1677,1689
5006,cv_05006,T3,T3_table,data_science,Tiffany Jones,lead,24,4,1,9.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05006.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05006.json,True,True,0.01,ok,,0.47,ok,,1.71,ok,,2.48,ok,,1892,2299,2068,2076
6241,cv_06241,T3,T3_table,data_science,Donna Randolph,senior,21,2,3,7.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06241.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06241.json,True,True,0.01,ok,,0.39,ok,,1.11,ok,,2.37,ok,,1225,1411,1388,1406
5081,cv_05081,T3,T3_table,data_science,Jacob Hammond,lead,23,3,3,8.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05081.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05081.json,True,True,0.01,ok,,0.4,ok,,1.13,ok,,2.49,ok,,1720,1942,1900,1918
6891,cv_06891,T3,T3_table,data_science,Stephen Mitchell,mid,23,1,3,2.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06891.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06891.json,True,True,0.01,ok,,0.25,ok,,1.11,ok,,2.38,ok,,920,1039,1092,1096
5651,cv_05651,T3,T3_table,design,Thomas Bauer,senior,17,2,1,5.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05651.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05651.json,True,True,0.01,ok,,0.27,ok,,1.14,ok,,2.36,ok,,1251,1378,1444,1450
6446,cv_06446,T3,T3_table,design,Charles Smith,mid,23,1,1,4.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06446.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06446.json,True,True,0.01,ok,,0.31,ok,,1.11,ok,,2.91,ok,,959,1112,1139,1173
5156,cv_05156,T3,T3_table,design,Helen Jordan,principal,17,5,1,12.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05156.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05156.json,True,True,0.01,ok,,0.57,ok,,1.22,ok,,3.73,ok,,2043,2437,3615,2873
6626,cv_06626,T3,T3_table,devops,Jamie Patterson,senior,31,3,2,7.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06626.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06626.json,True,True,0.01,ok,,0.39,ok,,1.13,ok,,3.94,ok,,1716,1883,2895,2900
6301,cv_06301,T3,T3_table,devops,John Myers,mid,27,2,2,3.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06301.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06301.json,True,True,0.01,ok,,0.4,ok,,1.21,ok,,3.1,ok,,1089,1369,1724,1523
6311,cv_06311,T3,T3_table,devops,Theresa Villegas,mid,36,1,1,3.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06311.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06311.json,True,True,0.01,ok,,0.3,ok,,1.12,ok,,2.34,ok,,911,1065,1055,1065
6571,cv_06571,T3,T3_table,devops,Mike Robinson,lead,27,3,3,8.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06571.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06571.json,True,True,0.01,ok,,0.43,ok,,1.17,ok,,2.45,ok,,1660,2019,1835,1841
5026,cv_05026,T3,T3_table,frontend,Stephen Wallace,lead,26,5,2,10.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05026.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05026.json,True,True,0.01,ok,,0.55,ok,,1.22,ok,,3.63,ok,,1855,2252,3199,2721
5231,cv_05231,T3,T3_table,frontend,Brittany Jimenez,senior,18,3,3,6.1,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05231.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05231.json,True,True,0.01,ok,,0.42,ok,,1.18,ok,,2.42,ok,,1930,2126,2109,2105
6221,cv_06221,T3,T3_table,frontend,Andrea Flowers,mid,24,2,1,4.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06221.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06221.json,True,True,0.01,ok,,0.33,ok,,1.06,ok,,2.35,ok,,1215,1375,1393,1381
5456,cv_05456,T3,T3_table,frontend,Brian Morris,lead,23,3,3,9.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05456.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05456.json,True,True,0.01,ok,,0.51,ok,,1.57,ok,,2.43,ok,,1623,1973,1805,1805
6656,cv_06656,T3,T3_table,frontend,Brandon Schmidt,mid,25,3,2,4.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06656.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06656.json,True,True,0.01,ok,,0.37,ok,,1.17,ok,,2.35,ok,,1520,1686,1696,1700
6681,cv_06681,T3,T3_table,general_it,Kent Sparks,senior,21,2,2,6.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06681.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06681.json,True,True,0.01,ok,,0.34,ok,,1.13,ok,,2.44,ok,,1217,1398,1402,1438
6291,cv_06291,T3,T3_table,general_it,John Bradley,lead,24,5,2,11.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06291.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06291.json,True,True,0.01,ok,,0.46,ok,,1.12,ok,,4.29,ok,,1799,2174,3136,2528
6756,cv_06756,T3,T3_table,mobile,Jesse Barrett,senior,24,3,1,6.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06756.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06756.json,True,True,0.01,ok,,0.42,ok,,1.14,ok,,2.32,ok,,1531,1709,1696,1696
6186,cv_06186,T3,T3_table,mobile,Heather Glenn,senior,20,2,2,5.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06186.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06186.json,True,True,0.01,ok,,0.36,ok,,1.07,ok,,2.52,ok,,1441,1636,1644,1708
6231,cv_06231,T3,T3_table,mobile,Erika Moore,executive,32,5,2,18.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06231.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06231.json,True,True,0.01,ok,,0.65,ok,,2.23,ok,,3.53,ok,,2474,2899,2664,2684
6691,cv_06691,T3,T3_table,mobile,Krystal Jackson,senior,26,2,3,7.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06691.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06691.json,True,True,0.01,ok,,0.36,ok,,1.12,ok,,2.53,ok,,1407,1583,1602,1602
5461,cv_05461,T3,T3_table,product_management,Don Gilbert,senior,20,2,2,7.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05461.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05461.json,True,True,0.01,ok,,0.34,ok,,1.13,ok,,3.04,ok,,1278,1457,1935,1814
6286,cv_06286,T3,T3_table,product_management,Michael Olson,senior,21,2,2,5.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06286.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06286.json,True,True,0.01,ok,,0.33,ok,,1.12,ok,,2.98,ok,,1208,1376,1827,1723
5256,cv_05256,T3,T3_table,product_management,Lisa Kim,senior,20,3,1,6.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_05256.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_05256.json,True,True,0.01,ok,,0.41,ok,,1.17,ok,,3.18,ok,,1212,1379,2013,1631
6181,cv_06181,T3,T3_table,qa_testing,Nancy Hansen,senior,27,3,2,7.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06181.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06181.json,True,True,0.01,ok,,0.36,ok,,1.17,ok,,3.12,ok,,1412,1571,2422,2154
6776,cv_06776,T3,T3_table,qa_testing,Brandon Griffin,principal,25,5,3,15.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_06776.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_06776.json,True,True,0.01,ok,,0.5,ok,,1.17,ok,,2.43,ok,,1989,2401,2177,2191
8201,cv_08201,T4,T1_classic,backend,Shawna Snyder,senior,29,3,1,7.0,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08201.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08201.json,True,True,0.01,ok,,4.05,ok,,1.37,ok,,1.45,ok,,0,1926,0,0
8321,cv_08321,T4,T1_classic,backend,Amy Serrano,senior,25,5,2,5.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08321.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08321.json,True,True,0.01,ok,,5.81,ok,,2.31,ok,,2.64,ok,,0,2777,0,0
7001,cv_07001,T4,T1_classic,backend,Melissa Smith,senior,31,3,1,6.4,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07001.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07001.json,True,True,0.02,ok,,6.38,ok,,3.15,ok,,3.49,ok,,0,2598,0,0
7913,cv_07913,T4,T1_classic,backend,Mary Kennedy,senior,26,2,3,6.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07913.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07913.json,True,True,0.01,ok,,3.49,ok,,2.12,ok,,2.11,ok,,0,1613,0,0
7077,cv_07077,T4,T1_classic,backend,April Hampton,lead,23,3,3,9.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07077.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07077.json,True,True,0.01,ok,,4.18,ok,,1.84,ok,,1.85,ok,,0,1962,0,0
7785,cv_07785,T4,T1_classic,backend,Lauren Brown,junior,27,2,2,1.6,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07785.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07785.json,True,True,0.01,ok,,4.05,ok,,1.91,ok,,1.9,ok,,0,1876,0,0
7769,cv_07769,T4,T1_classic,cybersecurity,Hunter Thompson,mid,22,1,3,2.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07769.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07769.json,True,True,0.01,ok,,2.94,ok,,2.03,ok,,3.13,ok,,0,1243,0,0
7953,cv_07953,T4,T1_classic,cybersecurity,Kara Webster,principal,17,5,3,12.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07953.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07953.json,True,True,0.01,ok,,5.63,ok,,2.4,ok,,4.07,ok,,0,2831,0,0
8205,cv_08205,T4,T1_classic,cybersecurity,David Daniels,mid,23,1,2,3.5,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08205.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08205.json,True,True,0.01,ok,,3.08,ok,,1.69,ok,,1.29,ok,,0,1469,0,0
8177,cv_08177,T4,T1_classic,cybersecurity,Vincent Morales,junior,21,1,2,1.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08177.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08177.json,True,True,0.01,ok,,3.2,ok,,1.7,ok,,2.85,ok,,0,1244,0,0
7013,cv_07013,T4,T1_classic,data_science,Marc Baker,lead,21,3,1,8.9,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07013.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07013.json,True,True,0.02,ok,,5.25,ok,,3.6,ok,,4.66,ok,,0,2066,0,0
7213,cv_07213,T4,T1_classic,data_science,Brandon Caldwell,principal,20,4,3,12.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07213.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07213.json,True,True,0.01,ok,,6.04,ok,,2.63,ok,,2.66,ok,,0,2516,0,0
7989,cv_07989,T4,T1_classic,data_science,Erica Brown,senior,18,4,1,7.2,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07989.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07989.json,True,True,0.01,ok,,5.38,ok,,2.82,ok,,2.33,ok,,0,2400,0,0
7469,cv_07469,T4,T1_classic,data_science,Samantha Delgado,mid,18,1,1,3.8,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_07469.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_07469.json,True,True,0.01,ok,,3.04,ok,,1.51,ok,,2.53,ok,,0,1481,0,0
8181,cv_08181,T4,T1_classic,data_science,Valerie Baker,senior,21,2,1,7.7,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/pdfs/cv_08181.pdf,/kaggle/input/datasets/anasahmad25/cv-parsing-eramatch/ground_truth/cv_08181.json,True,True,0.01,ok,,3.83,ok,,1.79,ok,,3.16,ok,,0,1687,0,0
